TransactionID,CustomerID,TransactionType,TransactionAmount,TransactionDate,TransactionTime,IP_Location,Device,OldBalance,NewBalance,SenderAccount,ReceiverAccount,SenderLocation,ReceiverLocation,SenderBank,ReceiverBank,isFraud
T001470,C2818,Withdrawal,9476.28,2025-04-21,19:45:17,72.80.244.122,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/33.0.823.0 Safari/536.0",8939.52,8939.52,AC488989,AC688556,East Sarahside,Port Davidborough,Bank B,Bank E,0
T001471,C6996,Withdrawal,3141.48,2025-05-27,18:38:28,23.191.113.7,Mozilla/5.0 (Android 2.2.2; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,13497.04,10355.56,AC521043,AC915589,New Jamesberg,Ericborough,Bank C,Bank E,0
T001472,C4010,Payment,3652.53,2024-09-30,04:43:25,57.129.179.36,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8277-03-31 16:54:40 Firefox/3.8,17561.34,13908.81,AC831391,AC394325,Richardsville,South Jason,Bank B,Bank D,0
T001473,C6313,Transfer,9500.3,2025-01-25,17:10:17,133.202.181.150,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4762-09-05 04:17:49 Firefox/3.6.18,6722.97,6722.97,AC278656,AC322327,Shawbury,East Mialand,Bank E,Bank E,0
T001474,C8712,Deposit,5424.5,2024-10-03,04:42:04,208.69.50.45,Opera/9.50.(Windows NT 11.0; sr-ME) Presto/2.9.169 Version/10.00,16648.83,11224.33,AC931054,AC202788,East Gail,East Janet,Bank E,Bank A,0
T001475,C3149,Deposit,5320.42,2025-02-19,10:18:50,78.135.213.48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1 rv:6.0; brx-IN) AppleWebKit/533.10.1 (KHTML, like Gecko) Version/5.1 Safari/533.10.1",11179.98,5859.56,AC586969,AC846165,Oconnormouth,Greenchester,Bank D,Bank D,0
T001476,C5496,Payment,987.41,2025-05-22,10:52:03,17.175.6.130,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lzh-TW) AppleWebKit/532.23.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.23.7",1062.36,74.95,AC770110,AC604338,Lake Faith,West Amy,Bank A,Bank E,0
T001477,C9786,Withdrawal,5231.21,2025-02-16,12:09:56,20.252.147.188,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0),18025.44,12794.23,AC147125,AC652023,Robertsmouth,Adamland,Bank A,Bank B,0
T001478,C3820,Deposit,3363.56,2025-06-09,06:16:25,126.134.236.129,Opera/9.73.(X11; Linux i686; tg-TJ) Presto/2.9.161 Version/11.00,17808.8,14445.24,AC690892,AC212614,Donaldberg,East Amy,Bank E,Bank D,0
T001479,C5259,Payment,7597.19,2025-07-06,14:47:33,106.19.233.99,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/47.0.859.0 Safari/533.0",7591.62,7591.62,AC450464,AC718452,Saraton,Millermouth,Bank A,Bank E,0
T001480,C4436,Transfer,5888.42,2025-04-13,10:54:16,193.116.36.91,Opera/8.33.(X11; Linux i686; fi-FI) Presto/2.9.185 Version/11.00,19375.9,13487.48,AC417327,AC446762,Burnsberg,Veronicamouth,Bank E,Bank A,0
T001481,C8616,Deposit,6377.73,2024-10-09,13:24:16,195.205.58.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2; rv:1.9.5.20) Gecko/2750-08-14 03:17:18 Firefox/3.8,5544.61,5544.61,AC946096,AC697680,Sarahberg,Bakerstad,Bank A,Bank B,0
T001482,C6095,Transfer,1228.86,2025-02-07,04:59:26,103.11.104.194,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.1),2430.95,1202.09,AC478352,AC505880,Port Brandonside,South Sean,Bank C,Bank B,0
T001483,C2416,Withdrawal,6381.07,2025-01-18,06:24:19,7.109.125.179,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; cv-RU) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.20.4",13620.47,7239.4,AC234646,AC367928,New Makayla,Riveramouth,Bank E,Bank A,0
T001484,C9857,Withdrawal,5556.61,2025-03-07,16:39:48,156.51.55.43,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),921.89,921.89,AC948106,AC357038,Port Paul,Beasleyport,Bank B,Bank E,0
T001485,C5841,Withdrawal,4080.45,2025-03-29,16:49:48,163.227.21.150,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/46.0.860.0 Safari/532.2",4879.11,798.66,AC824933,AC459944,Gonzalezview,Leemouth,Bank B,Bank C,0
T001486,C5709,Withdrawal,5026.7,2024-11-28,19:35:43,139.134.219.142,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.25.2 (KHTML, like Gecko) Version/5.1 Safari/535.25.2",9105.64,4078.94,AC790142,AC535983,South Justin,Westville,Bank E,Bank E,0
T001487,C5674,Deposit,306.29,2025-06-07,17:04:27,144.211.15.25,Opera/8.46.(Windows 98; Win 9x 4.90; ur-PK) Presto/2.9.168 Version/10.00,14547.36,14241.07,AC454206,AC357128,North Emilyville,Michaelberg,Bank D,Bank D,0
T001488,C8546,Transfer,9911.26,2025-05-13,10:14:33,187.38.69.5,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.870.0 Safari/532.2",1067.38,1067.38,AC821892,AC295750,East Nathan,South Andrew,Bank C,Bank A,0
T001489,C6766,Payment,8605.86,2025-01-26,11:38:13,7.76.55.127,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9; rv:1.9.6.20) Gecko/2422-06-20 03:06:51 Firefox/14.0,13047.76,4441.9,AC894466,AC672952,Cooperside,North Richard,Bank A,Bank B,0
T001490,C7365,Payment,9024.23,2024-10-01,05:50:33,171.105.134.37,Mozilla/5.0 (Windows NT 6.1; shs-CA; rv:1.9.2.20) Gecko/7374-05-18 15:42:22 Firefox/3.8,15574.38,6550.15,AC673880,AC336911,West Allison,New Steven,Bank C,Bank C,0
T001491,C1909,Payment,5824.08,2025-01-20,02:54:23,3.141.230.76,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),16966.88,11142.8,AC146694,AC753396,New Jamie,West Michaelhaven,Bank D,Bank B,0
T001492,C2257,Deposit,7432.37,2025-06-09,01:54:37,89.182.13.147,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/14.0.865.0 Mobile/06P721 Safari/531.2",16202.01,8769.64,AC889226,AC218192,Adamsfurt,Lake Michelle,Bank D,Bank A,0
T001493,C4307,Payment,8391.54,2024-12-10,17:55:59,11.57.92.254,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),4496.34,4496.34,AC437447,AC103920,Horneburgh,Shannonburgh,Bank D,Bank D,0
T001494,C6618,Transfer,7236.14,2025-01-08,16:26:34,99.168.140.75,Opera/8.67.(X11; Linux x86_64; fur-IT) Presto/2.9.163 Version/12.00,19347.2,12111.06,AC717624,AC794310,South Jerry,Baileyland,Bank A,Bank E,0
T001495,C9208,Transfer,6748.65,2025-04-01,16:28:04,46.64.102.71,Opera/9.19.(X11; Linux i686; si-LK) Presto/2.9.179 Version/10.00,6104.89,6104.89,AC555760,AC984178,Port Robertchester,West Garyfort,Bank D,Bank A,0
T001496,C6879,Deposit,3416.08,2025-03-10,10:48:06,95.152.57.132,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/8351-10-25 07:25:51 Firefox/3.6.19,8875.75,5459.67,AC417005,AC170821,Armstronghaven,Jenniferport,Bank C,Bank A,0
T001497,C1099,Deposit,1858.01,2025-06-21,19:11:11,44.157.231.192,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/34.0.880.0 Mobile/11O490 Safari/534.0",13938.75,12080.74,AC592874,AC739914,East Parkerville,South Brettton,Bank E,Bank A,0
T001498,C8505,Deposit,8232.45,2025-06-14,01:44:59,149.244.209.200,Mozilla/5.0 (Android 2.2.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,15125.47,6893.02,AC511242,AC862960,Lake Kathleenfort,Savannahfort,Bank B,Bank A,0
T001499,C6776,Withdrawal,9468.79,2025-08-09,19:06:56,103.229.150.62,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/37.0.816.0 Mobile/76O874 Safari/535.1",18754.55,9285.76,AC936379,AC701502,South Megan,Andersenland,Bank A,Bank A,0
T001500,C2005,Payment,1724.07,2024-10-03,17:58:29,134.64.129.161,Opera/8.51.(Windows 98; nan-TW) Presto/2.9.163 Version/11.00,14009.67,12285.6,AC517369,AC540866,Davisview,Stevenfort,Bank A,Bank B,0
T001501,C2180,Transfer,1224.21,2024-09-11,17:30:20,40.65.253.113,Opera/9.31.(Windows NT 5.01; ta-IN) Presto/2.9.186 Version/11.00,14157.69,12933.48,AC108935,AC622096,Tracyfort,Port Alfredshire,Bank C,Bank B,0
T001502,C9281,Transfer,9463.33,2024-11-05,06:30:34,178.43.162.173,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; quz-PE) AppleWebKit/531.19.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.19.4",11173.79,1710.46,AC885799,AC877469,Tonyaberg,East Anitaville,Bank E,Bank B,0
T001503,C4427,Deposit,7794.7,2024-11-03,03:25:43,167.88.21.52,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),10839.39,3044.69,AC367044,AC344307,Hurstburgh,Lake Tylerfort,Bank B,Bank A,0
T001504,C9061,Withdrawal,5221.46,2025-07-20,19:50:56,170.96.226.206,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/61.0.849.0 Safari/531.2",8796.31,3574.85,AC631968,AC301945,Mataland,Lake Alexstad,Bank D,Bank C,0
T001505,C5306,Transfer,7415.11,2024-11-24,06:12:08,70.59.9.162,Opera/9.66.(X11; Linux i686; yo-NG) Presto/2.9.190 Version/11.00,5961.93,5961.93,AC359006,AC762438,Christianville,Angelaburgh,Bank E,Bank C,0
T001506,C5682,Withdrawal,3602.26,2025-03-03,10:14:40,61.215.177.69,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0),18984.51,15382.25,AC740430,AC970750,Justinport,East Diane,Bank E,Bank A,0
T001507,C8876,Transfer,3736.34,2025-06-28,19:07:38,137.132.225.80,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5528-06-30 11:26:22 Firefox/3.6.3,6684.57,2948.23,AC386596,AC661243,Bethstad,Port John,Bank C,Bank A,0
T001508,C4799,Payment,9916.98,2025-08-12,10:25:50,20.61.249.248,Opera/8.56.(X11; Linux i686; uz-UZ) Presto/2.9.181 Version/11.00,2655.11,2655.11,AC813951,AC411254,West Patriciafurt,New George,Bank D,Bank E,0
T001509,C7918,Withdrawal,560.05,2025-01-18,06:13:53,76.80.205.70,Opera/8.70.(Windows 95; ca-IT) Presto/2.9.169 Version/11.00,17008.84,16448.79,AC246691,AC170460,Lake Tammy,Brianbury,Bank C,Bank E,0
T001510,C6713,Withdrawal,541.5,2024-10-18,03:06:50,21.96.145.84,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),665.03,123.53,AC676720,AC301181,South Melaniemouth,New Alexandraton,Bank E,Bank D,0
T001511,C4759,Withdrawal,8510.43,2025-02-05,15:50:27,73.201.81.81,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.45.5 (KHTML, like Gecko) Version/5.0.2 Safari/534.45.5",17643.94,9133.51,AC720104,AC192680,Cherylshire,East Theresabury,Bank B,Bank C,0
T001512,C9129,Deposit,2511.21,2024-10-10,02:42:36,102.92.43.61,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),18379.46,15868.25,AC910622,AC951945,New Elizabeth,Angelaside,Bank E,Bank E,0
T001513,C7541,Withdrawal,3753.08,2024-10-25,21:01:26,78.100.162.18,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/59.0.897.0 Safari/531.0",3495.84,3495.84,AC503560,AC498033,Lake Dana,Wallaceburgh,Bank B,Bank E,0
T001514,C2275,Deposit,3585.14,2024-09-11,18:58:51,116.181.224.124,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/33.0.819.0 Safari/533.0",6504.62,2919.48,AC252597,AC306178,Williamfurt,Farrellshire,Bank E,Bank E,0
T001515,C7331,Transfer,4728.25,2024-08-30,22:58:31,187.198.255.233,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),13518.44,8790.19,AC887277,AC733268,Mckeebury,Ryanchester,Bank C,Bank C,0
T001516,C2595,Payment,1575.15,2025-05-08,04:21:02,26.96.28.218,Opera/9.13.(X11; Linux i686; my-MM) Presto/2.9.185 Version/10.00,17092.4,15517.25,AC482448,AC342264,Lake Lisa,Kylechester,Bank D,Bank B,0
T001517,C3146,Withdrawal,924.13,2025-08-14,00:17:20,190.176.98.217,Opera/9.50.(X11; Linux i686; lv-LV) Presto/2.9.174 Version/10.00,7669.56,6745.43,AC558407,AC997248,Kendraberg,East Kurtfort,Bank E,Bank E,0
T001518,C5953,Transfer,3724.6,2025-08-28,11:34:12,108.70.227.227,Opera/9.96.(X11; Linux i686; gu-IN) Presto/2.9.162 Version/11.00,15919.64,12195.04,AC523543,AC727055,Kennethburgh,Desireeland,Bank D,Bank B,0
T001519,C9204,Transfer,9049.6,2024-09-11,20:49:24,30.228.59.16,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.802.0 Safari/533.2",3671.51,3671.51,AC785119,AC526804,Port Cassidyshire,Port Morganstad,Bank D,Bank D,0
T001520,C7560,Withdrawal,5890.06,2024-12-21,15:44:35,21.133.17.87,Opera/8.19.(X11; Linux i686; lb-LU) Presto/2.9.161 Version/10.00,1610.94,1610.94,AC432959,AC169328,Moralesmouth,Contrerasland,Bank D,Bank C,0
T001521,C9592,Deposit,9337.77,2025-06-01,21:47:53,132.127.96.231,Opera/8.16.(Windows NT 4.0; kl-GL) Presto/2.9.176 Version/12.00,6232.64,6232.64,AC247229,AC807355,Atkinsburgh,Kelleymouth,Bank B,Bank D,0
T001522,C1607,Transfer,4028.54,2025-03-09,12:02:55,125.134.124.207,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/35.0.899.0 Mobile/81C912 Safari/531.1",3607.38,3607.38,AC455031,AC538630,Port Rachelland,Vanessaborough,Bank E,Bank D,0
T001523,C2170,Deposit,728.01,2025-06-29,07:30:04,13.160.160.215,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9; rv:1.9.5.20) Gecko/6365-02-22 12:24:40 Firefox/3.8,19522.96,18794.95,AC508735,AC150267,Kevinburgh,Matthewview,Bank D,Bank C,0
T001524,C7430,Withdrawal,2657.25,2025-06-17,09:14:00,48.231.91.78,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ko-KR) AppleWebKit/534.23.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.23.5",2848.86,191.61,AC420548,AC802940,Hillmouth,North Lisaborough,Bank A,Bank B,0
T001525,C8492,Withdrawal,3326.14,2025-07-18,02:43:20,28.37.253.9,Mozilla/5.0 (Windows NT 4.0; kn-IN; rv:1.9.1.20) Gecko/6074-12-07 14:45:24 Firefox/3.6.18,2954.57,2954.57,AC680763,AC766136,Port Elizabeth,Connieberg,Bank C,Bank E,0
T001526,C5594,Deposit,1619.69,2024-08-30,08:49:01,145.238.244.2,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; csb-PL) AppleWebKit/534.9.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.9.2",3935.19,2315.5,AC145274,AC878791,Blackbury,Nicolehaven,Bank E,Bank B,0
T001527,C7021,Transfer,1095.05,2025-02-05,17:53:19,142.75.182.176,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.6.3 (KHTML, like Gecko) Version/4.0.1 Safari/531.6.3",5410.35,4315.3,AC809348,AC581342,Danieltown,Richardport,Bank A,Bank C,0
T001528,C9295,Transfer,6278.72,2025-01-23,13:36:10,42.176.37.102,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/47.0.839.0 Safari/535.0",6657.02,378.3,AC319286,AC558183,Rodgersmouth,South Nicholeside,Bank C,Bank A,0
T001529,C5794,Payment,7295.83,2025-06-18,02:34:10,38.226.145.227,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/43.0.863.0 Safari/533.2",11735.59,4439.76,AC515791,AC214022,East Patrick,South Matthew,Bank C,Bank D,0
T001530,C4934,Transfer,172.05,2024-12-24,11:38:52,57.246.120.153,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/4.0),17383.55,17211.5,AC448740,AC478249,Martinezport,Bendermouth,Bank C,Bank B,0
T001531,C7988,Deposit,5087.66,2025-04-11,03:11:05,102.124.123.209,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1 rv:5.0; kn-IN) AppleWebKit/534.15.5 (KHTML, like Gecko) Version/4.0.5 Safari/534.15.5",9224.6,4136.94,AC271232,AC316423,West Gregory,Valenciaborough,Bank E,Bank B,0
T001532,C3225,Deposit,3352.92,2024-12-25,18:50:56,9.74.128.222,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),4345.84,992.92,AC179694,AC865628,Lake Glenn,Port Maxwellhaven,Bank E,Bank D,0
T001533,C4843,Deposit,5049.23,2024-08-28,15:44:30,16.147.189.79,Opera/8.35.(X11; Linux x86_64; unm-US) Presto/2.9.175 Version/11.00,18032.12,12982.89,AC844367,AC411980,North Kaitlynfurt,Christyborough,Bank D,Bank E,0
T001534,C9395,Withdrawal,3970.14,2025-03-01,10:23:25,190.120.75.229,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1),19894.54,15924.4,AC147280,AC926408,Rogersmouth,East William,Bank B,Bank B,0
T001535,C6144,Deposit,7141.46,2025-07-13,16:29:36,114.71.95.113,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/11.1u7855.0 Mobile/69U756 Safari/533.2",14305.92,7164.46,AC695778,AC793510,Port Karabury,Jaymouth,Bank C,Bank A,0
T001536,C8187,Deposit,9282.04,2025-01-17,18:21:01,122.169.208.93,Mozilla/5.0 (Android 2.2; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,15849.27,6567.23,AC580198,AC969122,New Jesseshire,South Matthew,Bank B,Bank B,0
T001537,C6362,Withdrawal,5974.69,2025-06-29,17:32:23,167.138.99.27,Opera/8.91.(Windows NT 4.0; mr-IN) Presto/2.9.164 Version/12.00,3224.51,3224.51,AC954485,AC516713,Annechester,Paulland,Bank C,Bank A,0
T001538,C9380,Deposit,1118.65,2024-09-17,13:01:12,219.115.58.125,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/63.0.830.0 Mobile/27V554 Safari/536.2",4655.5,3536.85,AC360464,AC497494,Nguyenland,Danielview,Bank E,Bank B,0
T001539,C8356,Payment,2722.68,2025-07-02,21:14:49,109.9.208.140,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.29.7 (KHTML, like Gecko) Version/4.0.1 Safari/531.29.7",262.98,262.98,AC780775,AC457166,East Sarahton,Rhondastad,Bank D,Bank B,0
T001540,C2935,Payment,6816.38,2025-07-21,06:15:09,60.57.135.139,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/37.0.892.0 Safari/531.1",5642.35,5642.35,AC181887,AC176983,South Jadefort,East Michaelbury,Bank B,Bank C,0
T001541,C3406,Transfer,3599.09,2025-06-29,01:51:14,179.215.183.99,Opera/9.31.(Windows NT 5.01; am-ET) Presto/2.9.186 Version/11.00,17689.23,14090.14,AC558072,AC960740,Port David,North Leah,Bank C,Bank C,0
T001542,C1037,Withdrawal,4339.47,2024-09-26,03:07:47,4.119.99.116,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2 rv:4.0; ug-CN) AppleWebKit/534.47.7 (KHTML, like Gecko) Version/5.0.4 Safari/534.47.7",8643.14,4303.67,AC623396,AC998110,Lake Ryanfort,North Heather,Bank B,Bank C,0
T001543,C3950,Transfer,5941.77,2025-07-19,21:20:02,23.101.167.189,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3 rv:6.0; ka-GE) AppleWebKit/531.30.1 (KHTML, like Gecko) Version/4.0 Safari/531.30.1",12745.56,6803.79,AC526491,AC806547,East Tiffany,Port Mary,Bank B,Bank A,0
T001544,C8006,Deposit,4771.54,2025-06-16,03:22:44,91.105.133.169,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/54.0.872.0 Safari/531.1",6530.64,1759.1,AC849287,AC381796,Austinbury,Lake Davidview,Bank C,Bank C,0
T001545,C5976,Deposit,6661.51,2025-05-29,00:44:41,128.248.161.134,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/59.0.893.0 Mobile/37I132 Safari/535.0",18939.31,12277.8,AC541384,AC109441,New Christinaport,East Tanyastad,Bank B,Bank B,0
T001546,C3124,Transfer,3217.03,2024-12-20,03:24:23,151.22.219.12,"Mozilla/5.0 (Linux; Android 4.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/59.0.889.0 Safari/532.0",10426.59,7209.56,AC878273,AC167550,North Brenda,Port Derrickchester,Bank B,Bank A,0
T001547,C6668,Deposit,2960.87,2024-11-05,11:36:54,23.204.18.154,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.0),5224.0,2263.13,AC480585,AC224129,Murilloview,Christineport,Bank A,Bank A,0
T001548,C3432,Payment,7712.68,2025-06-19,19:10:10,23.47.199.81,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/35.0.826.0 Safari/536.0",8626.56,913.88,AC974434,AC148823,West Charlotte,West Austinport,Bank A,Bank A,0
T001549,C5485,Withdrawal,5554.33,2024-09-01,11:31:29,94.168.244.20,Opera/9.35.(X11; Linux x86_64; ast-ES) Presto/2.9.185 Version/11.00,11067.85,5513.52,AC865869,AC223796,South Kathryn,South Sandra,Bank E,Bank E,0
T001550,C5250,Payment,242.28,2025-03-02,04:00:40,212.238.202.79,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),7654.63,7412.35,AC778253,AC170585,East Glen,Andersonfort,Bank C,Bank D,0
T001551,C3940,Payment,5297.98,2024-11-20,00:28:45,122.41.12.215,Opera/9.53.(Windows 98; Win 9x 4.90; pa-IN) Presto/2.9.177 Version/12.00,17766.74,12468.76,AC180512,AC479310,Patelburgh,North Terri,Bank E,Bank B,0
T001552,C5561,Transfer,9303.18,2025-01-05,04:18:29,26.142.214.72,"Mozilla/5.0 (Windows CE) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/46.0.823.0 Safari/533.1",19348.2,10045.02,AC249191,AC873620,South Tiffany,Jamesberg,Bank C,Bank A,0
T001553,C1322,Deposit,7184.44,2024-12-12,12:33:24,151.7.174.209,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.0),16693.87,9509.43,AC447124,AC729368,Port Gail,West Nicholas,Bank C,Bank C,0
T001554,C4830,Withdrawal,9617.52,2024-10-15,22:33:24,158.191.52.61,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/47.0.827.0 Safari/536.0",8081.83,8081.83,AC191873,AC100621,Brandystad,Port Tyler,Bank D,Bank A,0
T001555,C3017,Deposit,3967.65,2024-12-09,21:19:47,218.155.187.133,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; rv:1.9.5.20) Gecko/3490-11-23 16:41:56 Firefox/3.6.15,6310.59,2342.94,AC967445,AC899040,West Christopher,Robertville,Bank A,Bank C,0
T001556,C6209,Deposit,4059.63,2024-12-20,09:29:45,92.204.108.197,Opera/9.67.(Windows 98; tk-TM) Presto/2.9.163 Version/10.00,9081.16,5021.53,AC892393,AC557989,Lake Zachary,North Jasmineborough,Bank E,Bank C,0
T001557,C4399,Transfer,8084.61,2024-09-26,15:14:28,47.224.6.72,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ber-DZ) AppleWebKit/532.17.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.17.3",11719.59,3634.98,AC533679,AC576878,West Paulfort,Ewingmouth,Bank A,Bank A,0
T001558,C8036,Payment,7256.79,2025-01-18,22:52:04,178.245.255.181,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9; rv:1.9.5.20) Gecko/7572-02-04 07:38:17 Firefox/3.8,14377.55,7120.76,AC834009,AC577054,South Jennifermouth,North Shawn,Bank B,Bank E,0
T001559,C8435,Transfer,870.23,2024-12-24,23:57:45,78.102.251.161,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/18.4g9198.0 Mobile/97F243 Safari/533.2",11867.97,10997.74,AC794346,AC858514,Kevintown,Davisburgh,Bank C,Bank C,0
T001560,C8969,Payment,2581.09,2025-08-27,18:21:47,184.95.152.46,Opera/9.63.(X11; Linux x86_64; nso-ZA) Presto/2.9.178 Version/11.00,15163.84,12582.75,AC705561,AC723309,Jennifermouth,North Christinachester,Bank B,Bank E,0
T001561,C4613,Deposit,7060.83,2025-05-01,04:16:58,200.216.88.47,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.24.6 (KHTML, like Gecko) Version/4.1 Safari/531.24.6",18176.83,11116.0,AC177143,AC255824,Coopermouth,Carlstad,Bank D,Bank C,0
T001562,C5242,Deposit,6893.72,2025-05-18,15:04:14,158.156.49.228,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/27.0.896.0 Safari/536.2",18568.37,11674.65,AC154092,AC369845,East Julieburgh,Lake Stephen,Bank B,Bank E,0
T001563,C5419,Withdrawal,5194.04,2024-11-12,10:31:54,44.2.55.6,Opera/8.37.(Windows NT 5.0; nl-AW) Presto/2.9.163 Version/11.00,15994.67,10800.63,AC322449,AC159198,Stephenborough,Peterchester,Bank B,Bank C,0
T001564,C1805,Transfer,7988.43,2024-12-29,11:15:51,190.187.170.121,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),16075.83,8087.4,AC604595,AC186070,Donaldton,Lake Michellefort,Bank C,Bank C,0
